Format Version,1.23,Take Name,mono2_t2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-21 07.48.33.168 AM,Total Frames in Take,3602,Total Exported Frames,3602,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.760338,0.161999,-0.051234,-0.777103,0.140629,-0.110118,-0.831949,0.140856,-0.147625,-0.852659,0.162558,-0.051330,-0.760790,0.070647,-0.051667,-0.852741,0.069080,-0.052524
27,0.270000,-0.000544,-0.045204,-0.001249,-0.998977,-0.805927,0.124299,-0.077416,0.000281,-0.760314,0.161537,-0.051207,0.900101,-0.777180,0.140690,-0.110085,0.977145,-0.831935,0.140734,-0.147584,0.968479,-0.852568,0.162418,-0.051332,0.954893,-0.760873,0.071135,-0.051685,0.879842,-0.852693,0.069282,-0.052600,0.951782,-0.760339,0.161977,-0.051226,-0.777096,0.140625,-0.110120,-0.831948,0.140855,-0.147625,-0.852652,0.162574,-0.051336,-0.760790,0.070663,-0.051667,-0.852736,0.069101,-0.052519
28,0.280000,-0.000612,-0.045225,-0.001259,-0.998976,-0.805932,0.124307,-0.077410,0.000286,-0.760318,0.161542,-0.051198,0.888303,-0.777186,0.140702,-0.110079,0.971467,-0.831943,0.140750,-0.147574,0.966206,-0.852572,0.162421,-0.051319,0.956398,-0.760876,0.071140,-0.051689,0.880322,-0.852696,0.069286,-0.052600,0.945122,-0.760334,0.161988,-0.051221,-0.777095,0.140640,-0.110111,-0.831962,0.140879,-0.147610,-0.852656,0.162573,-0.051335,-0.760794,0.070669,-0.051669,-0.852750,0.069091,-0.052514
29,0.290000,-0.000602,-0.045208,-0.001315,-0.998977,-0.805929,0.124302,-0.077413,0.000286,-0.760320,0.161543,-0.051201,0.888303,-0.777183,0.140700,-0.110081,0.971467,-0.831939,0.140742,-0.147579,0.966206,-0.852574,0.162411,-0.051325,0.956398,-0.760868,0.071141,-0.051690,0.880322,-0.852688,0.069276,-0.052604,0.945122,-0.760341,0.161999,-0.051221,-0.777097,0.140642,-0.110113,-0.831952,0.140858,-0.147629,-0.852653,0.162553,-0.051321,-0.760785,0.070660,-0.051674,-0.852744,0.069101,-0.052522
30,0.300000,-0.000728,-0.045275,-0.001303,-0.998973,-0.805932,0.124315,-0.077415,0.000290,-0.760318,0.161547,-0.051199,0.887850,-0.777191,0.140720,-0.110083,0.971865,-0.831952,0.140773,-0.147573,0.959441,-0.852572,0.162419,-0.051311,0.960094,-0.760870,0.071145,-0.051711,0.876890,-0.852690,0.069285,-0.052614,0.947900,-0.760338,0.161995,-0.051224,-0.777109,0.140653,-0.110120,-0.831969,0.140923,-0.147632,-0.852659,0.162553,-0.051321,-0.760785,0.070662,-0.051677,-0.852733,0.069105,-0.052517
31,0.310000,-0.000701,-0.045277,-0.001232,-0.998973,-0.805928,0.124316,-0.077418,0.000284,-0.760309,0.161543,-0.051204,0.887850,-0.777184,0.140715,-0.110087,0.971865,-0.831945,0.140773,-0.147577,0.959441,-0.852563,0.162428,-0.051316,0.960094,-0.760873,0.071141,-0.051711,0.876890,-0.852693,0.069293,-0.052613,0.947900,-0.760338,0.161993,-0.051226,-0.777091,0.140633,-0.110122,-0.831977,0.140921,-0.147634,-0.852663,0.162561,-0.051321,-0.760789,0.070642,-0.051674,-0.852709,0.069145,-0.052531
32,0.320000,-0.000595,-0.045220,-0.001119,-0.998976,-0.805946,0.124326,-0.077415,0.000321,-0.760322,0.161549,-0.051205,0.890272,-0.777195,0.140712,-0.110084,0.967927,-0.831952,0.140773,-0.147581,0.961397,-0.852575,0.162454,-0.051327,0.940909,-0.760905,0.071147,-0.051691,0.873294,-0.852725,0.069319,-0.052603,0.937825,-0.760343,0.161987,-0.051221,-0.777095,0.140639,-0.110119,-0.831977,0.140916,-0.147634,-0.852691,0.162660,-0.051340,-0.760787,0.070655,-0.051671,-0.852781,0.069097,-0.052505
33,0.330000,-0.000633,-0.045235,-0.001332,-0.998975,-0.805925,0.124322,-0.077415,0.000275,-0.760316,0.161562,-0.051203,0.890272,-0.777182,0.140723,-0.110084,0.967927,-0.831940,0.140765,-0.147579,0.961397,-0.852570,0.162428,-0.051322,0.940909,-0.760861,0.071160,-0.051698,0.873294,-0.852681,0.069293,-0.052607,0.937825,-0.760339,0.161998,-0.051221,-0.777100,0.140644,-0.110122,-0.831971,0.140910,-0.147635,-0.852661,0.162555,-0.051328,-0.760784,0.070681,-0.051656,-0.852697,0.069144,-0.052530
34,0.340000,-0.000630,-0.045254,-0.001312,-0.998974,-0.805930,0.124296,-0.077412,0.000282,-0.760318,0.161535,-0.051201,0.889253,-0.777188,0.140696,-0.110081,0.971777,-0.831947,0.140740,-0.147574,0.966486,-0.852573,0.162405,-0.051317,0.959027,-0.760867,0.071133,-0.051695,0.880747,-0.852687,0.069270,-0.052601,0.947494,-0.760337,0.161977,-0.051231,-0.777098,0.140635,-0.110114,-0.831963,0.140869,-0.147609,-0.852655,0.162546,-0.051325,-0.760775,0.070666,-0.051670,-0.852751,0.069086,-0.052521
35,0.350000,-0.000690,-0.045236,-0.001298,-0.998975,-0.805930,0.124304,-0.077413,0.000303,-0.760318,0.161538,-0.051196,0.889253,-0.777186,0.140706,-0.110080,0.971777,-0.831944,0.140756,-0.147574,0.966486,-0.852572,0.162410,-0.051315,0.959027,-0.760870,0.071136,-0.051701,0.880747,-0.852690,0.069275,-0.052611,0.947494,-0.760339,0.161986,-0.051229,-0.777089,0.140640,-0.110112,-0.831966,0.140908,-0.147637,-0.852668,0.162556,-0.051321,-0.760773,0.070647,-0.051666,-0.852745,0.069084,-0.052513
