Format Version,1.23,Take Name,mono3d_angle_t2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-28 04.06.01.934 PM,Total Frames in Take,3305,Total Exported Frames,3305,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2922,29.220000,0.021812,-0.065600,-0.009655,-0.997561,-0.712795,0.175667,0.013196,0.000496,-0.666904,0.214842,0.035857,0.945920,-0.685719,0.191107,-0.021313,0.920661,-0.741935,0.188506,-0.056489,0.919825,-0.759088,0.214061,0.039495,0.902250,-0.665699,0.124512,0.039339,0.711023,-0.757427,0.120974,0.042290,0.831100,-0.667107,0.214887,0.035795,-0.685873,0.191379,-0.021369,-0.742003,0.188813,-0.056553,-0.759263,0.213950,0.039163,-0.665586,0.123428,0.039724,-0.756923,0.121385,0.042476,,,
2923,29.230000,0.022067,-0.065660,-0.009663,-0.997551,-0.712808,0.175651,0.013208,0.000488,-0.666916,0.214839,0.035843,0.952959,-0.685737,0.191074,-0.021312,0.913965,-0.741956,0.188453,-0.056480,0.934933,-0.759099,0.214056,0.039493,0.900796,-0.665706,0.124511,0.039372,0.714655,-0.757433,0.120970,0.042335,0.828849,-0.667094,0.214872,0.035793,-0.685887,0.191381,-0.021356,-0.742032,0.188700,-0.056511,-0.759295,0.213968,0.039159,-0.665601,0.123432,0.039727,-0.756922,0.121399,0.042489,,,
2924,29.240000,0.021966,-0.065648,-0.009467,-0.997556,-0.712818,0.175685,0.013203,0.000489,-0.666911,0.214851,0.035847,0.951243,-0.685739,0.191103,-0.021314,0.920215,-0.741959,0.188511,-0.056484,0.927211,-0.759094,0.214104,0.039493,0.904880,-0.665738,0.124522,0.039359,0.710120,-0.757466,0.121017,0.042319,0.827134,-0.667096,0.214867,0.035788,-0.685891,0.191380,-0.021358,-0.742022,0.188782,-0.056569,-0.759328,0.214028,0.039203,-0.665589,0.123431,0.039725,-0.756958,0.121455,0.042487,,,
2925,29.250000,0.022004,-0.065628,-0.009434,-0.997557,-0.712821,0.175678,0.013213,0.000480,-0.666913,0.214843,0.035855,0.948724,-0.685740,0.191092,-0.021304,0.927574,-0.741958,0.188501,-0.056477,0.928120,-0.759097,0.214102,0.039497,0.906195,-0.665745,0.124514,0.039375,0.716503,-0.757474,0.121015,0.042331,0.826360,-0.667107,0.214867,0.035793,-0.685872,0.191349,-0.021330,-0.742043,0.188764,-0.056554,-0.759327,0.214033,0.039209,-0.665599,0.123447,0.039729,-0.756959,0.121458,0.042477,,,
2926,29.260000,0.022084,-0.065581,-0.009567,-0.997557,-0.712816,0.175664,0.013207,0.000472,-0.666921,0.214845,0.035848,0.948724,-0.685737,0.191080,-0.021309,0.927574,-0.741951,0.188468,-0.056487,0.928120,-0.759105,0.214079,0.039482,0.906195,-0.665728,0.124517,0.039381,0.716503,-0.757457,0.120993,0.042329,0.826360,-0.667105,0.214881,0.035798,-0.685892,0.191317,-0.021336,-0.742043,0.188763,-0.056560,-0.759302,0.213981,0.039156,-0.665622,0.123517,0.039735,-0.756923,0.121412,0.042490,,,
2927,29.270000,0.022019,-0.065638,-0.009559,-0.997555,-0.712812,0.175661,0.013204,0.000477,-0.666913,0.214838,0.035844,0.951484,-0.685736,0.191081,-0.021314,0.928946,-0.741954,0.188475,-0.056485,0.920635,-0.759096,0.214074,0.039489,0.901687,-0.665722,0.124509,0.039365,0.733445,-0.757450,0.120987,0.042324,0.825623,-0.667097,0.214870,0.035783,-0.685874,0.191338,-0.021328,-0.742046,0.188762,-0.056561,-0.759305,0.213984,0.039163,-0.665614,0.123478,0.039713,-0.756923,0.121404,0.042495,,,
2928,29.280000,0.021982,-0.065596,-0.009523,-0.997559,-0.712815,0.175658,0.013201,0.000493,-0.666915,0.214830,0.035848,0.950862,-0.685735,0.191079,-0.021313,0.926845,-0.741950,0.188480,-0.056490,0.922301,-0.759099,0.214073,0.039485,0.900673,-0.665732,0.124501,0.039363,0.726756,-0.757460,0.120986,0.042314,0.826628,-0.667108,0.214880,0.035792,-0.685873,0.191345,-0.021329,-0.742044,0.188760,-0.056545,-0.759286,0.213948,0.039146,-0.665603,0.123418,0.039716,-0.756958,0.121440,0.042478,,,
2929,29.290000,0.022023,-0.065616,-0.009506,-0.997557,-0.712815,0.175663,0.013202,0.000486,-0.666914,0.214836,0.035844,0.948154,-0.685736,0.191080,-0.021315,0.924946,-0.741953,0.188480,-0.056488,0.924708,-0.759097,0.214082,0.039485,0.898380,-0.665732,0.124507,0.039367,0.713462,-0.757461,0.120995,0.042321,0.825846,-0.667104,0.214874,0.035789,-0.685876,0.191334,-0.021331,-0.742046,0.188761,-0.056554,-0.759305,0.213975,0.039161,-0.665586,0.123442,0.039719,-0.756955,0.121448,0.042480,,,
2930,29.300000,0.021944,-0.065710,-0.009615,-0.997551,-0.712811,0.175659,0.013206,0.000491,-0.666913,0.214837,0.035845,0.949469,-0.685742,0.191088,-0.021314,0.927463,-0.741965,0.188482,-0.056477,0.924181,-0.759095,0.214064,0.039504,0.900096,-0.665713,0.124508,0.039352,0.717059,-0.757440,0.120977,0.042324,0.825715,-0.667103,0.214871,0.035787,-0.685894,0.191369,-0.021358,-0.742027,0.188748,-0.056548,-0.759310,0.213995,0.039205,-0.665590,0.123397,0.039717,-0.756925,0.121402,0.042488,,,
2931,29.310000,0.021963,-0.065660,-0.009597,-0.997554,-0.712812,0.175660,0.013213,0.000478,-0.666915,0.214837,0.035856,0.949689,-0.685739,0.191086,-0.021304,0.919169,-0.741958,0.188480,-0.056473,0.929487,-0.759098,0.214067,0.039505,0.906494,-0.665718,0.124508,0.039367,0.705997,-0.757446,0.120980,0.042329,0.828114,-0.667105,0.214880,0.035793,-0.685882,0.191328,-0.021332,-0.742039,0.188764,-0.056554,-0.759313,0.214005,0.039210,-0.665597,0.123446,0.039731,-0.756921,0.121389,0.042482,,,
2932,29.320000,0.022044,-0.065690,-0.009568,-0.997551,-0.712811,0.175658,0.013204,0.000493,-0.666910,0.214837,0.035838,0.948874,-0.685739,0.191077,-0.021317,0.929341,-0.741960,0.188468,-0.056483,0.923533,-0.759093,0.214072,0.039492,0.907430,-0.665718,0.124509,0.039363,0.717689,-0.757445,0.120985,0.042332,0.829235,-0.667102,0.214883,0.035798,-0.685895,0.191353,-0.021362,-0.742036,0.188744,-0.056545,-0.759279,0.213940,0.039163,-0.665584,0.123421,0.039719,-0.756949,0.121447,0.042505,,,
2933,29.330000,0.021968,-0.065627,-0.009621,-0.997556,-0.712808,0.175662,0.013204,0.000483,-0.666914,0.214842,0.035849,0.949726,-0.685733,0.191089,-0.021312,0.919875,-0.741950,0.188480,-0.056485,0.926845,-0.759097,0.214067,0.039492,0.899868,-0.665713,0.124513,0.039360,0.711994,-0.757441,0.120980,0.042317,0.825151,-0.667100,0.214869,0.035794,-0.685876,0.191375,-0.021344,-0.742036,0.188753,-0.056549,-0.759297,0.213979,0.039164,-0.665596,0.123446,0.039721,-0.756927,0.121401,0.042487,,,
2934,29.340000,0.021950,-0.065636,-0.009526,-0.997557,-0.712818,0.175673,0.013196,0.000492,-0.666916,0.214844,0.035842,0.951080,-0.685740,0.191096,-0.021319,0.919594,-0.741958,0.188499,-0.056491,0.926682,-0.759099,0.214086,0.039487,0.901335,-0.665732,0.124514,0.039351,0.716945,-0.757460,0.120999,0.042309,0.828645,-0.667098,0.214876,0.035791,-0.685888,0.191386,-0.021357,-0.742041,0.188770,-0.056555,-0.759299,0.213970,0.039160,-0.665597,0.123422,0.039718,-0.756963,0.121451,0.042476,,,
2935,29.350000,0.022001,-0.065577,-0.009524,-0.997560,-0.712814,0.175654,0.013199,0.000501,-0.666915,0.214827,0.035847,0.952052,-0.685733,0.191074,-0.021315,0.918039,-0.741946,0.188473,-0.056493,0.927494,-0.759099,0.214070,0.039480,0.900109,-0.665731,0.124498,0.039365,0.709858,-0.757460,0.120983,0.042312,0.826902,-0.667112,0.214881,0.035795,-0.685879,0.191341,-0.021331,-0.742038,0.188757,-0.056557,-0.759273,0.213911,0.039140,-0.665597,0.123409,0.039720,-0.756965,0.121465,0.042482,,,
2936,29.360000,0.021954,-0.065693,-0.009620,-0.997552,-0.712804,0.175658,0.013198,0.000489,-0.666907,0.214837,0.035839,0.947319,-0.685733,0.191087,-0.021320,0.923627,-0.741955,0.188479,-0.056486,0.923713,-0.759089,0.214063,0.039494,0.896540,-0.665706,0.124508,0.039348,0.711625,-0.757433,0.120976,0.042316,0.822241,-0.667103,0.214872,0.035792,-0.685871,0.191373,-0.021358,-0.742046,0.188756,-0.056558,-0.759277,0.213977,0.039165,-0.665589,0.123411,0.039716,-0.756920,0.121395,0.042490,,,
2937,29.370000,0.022009,-0.065628,-0.009543,-0.997556,-0.712823,0.175672,0.013198,0.000491,-0.666923,0.214847,0.035840,0.948859,-0.685746,0.191092,-0.021319,0.920102,-0.741963,0.188488,-0.056491,0.924903,-0.759107,0.214086,0.039483,0.902903,-0.665736,0.124518,0.039360,0.709082,-0.757464,0.120999,0.042317,0.828844,-0.667105,0.214882,0.035795,-0.685896,0.191361,-0.021353,-0.742052,0.188764,-0.056552,-0.759312,0.213977,0.039155,-0.665594,0.123432,0.039723,-0.756960,0.121453,0.042477,,,
2938,29.380000,0.021948,-0.065692,-0.009604,-0.997552,-0.712817,0.175673,0.013208,0.000481,-0.666919,0.214850,0.035849,0.950749,-0.685746,0.191100,-0.021311,0.920078,-0.741968,0.188495,-0.056476,0.929112,-0.759101,0.214078,0.039504,0.907017,-0.665721,0.124521,0.039357,0.711629,-0.757448,0.120992,0.042325,0.828892,-0.667107,0.214868,0.035793,-0.685887,0.191384,-0.021356,-0.742044,0.188757,-0.056554,-0.759325,0.214037,0.039210,-0.665604,0.123435,0.039726,-0.756920,0.121397,0.042484,,,
2939,29.390000,0.021880,-0.065567,-0.009490,-0.997563,-0.712814,0.175675,0.013199,0.000499,-0.666912,0.214839,0.035856,0.946552,-0.685731,0.191100,-0.021311,0.920766,-0.741944,0.188513,-0.056491,0.923001,-0.759096,0.214088,0.039488,0.898071,-0.665736,0.124509,0.039353,0.713950,-0.757465,0.121001,0.042298,0.825246,-0.667114,0.214859,0.035788,-0.685885,0.191374,-0.021355,-0.742009,0.188810,-0.056539,-0.759299,0.213971,0.039155,-0.665600,0.123435,0.039723,-0.756957,0.121447,0.042475,,,
2940,29.400000,0.022005,-0.065611,-0.009632,-0.997556,-0.712807,0.175657,0.013206,0.000486,-0.666915,0.214840,0.035850,0.949529,-0.685731,0.191082,-0.021310,0.925789,-0.741947,0.188470,-0.056485,0.925429,-0.759098,0.214062,0.039490,0.901607,-0.665711,0.124511,0.039368,0.711581,-0.757439,0.120976,0.042321,0.827180,-0.667104,0.214892,0.035801,-0.685866,0.191346,-0.021330,-0.742040,0.188745,-0.056552,-0.759297,0.213972,0.039162,-0.665592,0.123418,0.039716,-0.756925,0.121407,0.042487,,,
2941,29.410000,0.021927,-0.065700,-0.009650,-0.997552,-0.712811,0.175668,0.013209,0.000489,-0.666915,0.214849,0.035851,0.951735,-0.685742,0.191100,-0.021309,0.918539,-0.741964,0.188492,-0.056474,0.927135,-0.759098,0.214069,0.039508,0.905393,-0.665709,0.124520,0.039354,0.708520,-0.757436,0.120982,0.042324,0.826852,-0.667098,0.214878,0.035795,-0.685889,0.191388,-0.021349,-0.742040,0.188761,-0.056557,-0.759308,0.213988,0.039203,-0.665597,0.123420,0.039727,-0.756916,0.121408,0.042491,,,
2942,29.420000,0.021991,-0.065613,-0.009565,-0.997557,-0.712804,0.175650,0.013207,0.000488,-0.666907,0.214826,0.035852,0.947744,-0.685726,0.191072,-0.021308,0.926556,-0.741943,0.188468,-0.056483,0.925128,-0.759090,0.214061,0.039492,0.899586,-0.665715,0.124497,0.039368,0.718899,-0.757443,0.120974,0.042322,0.824892,-0.667103,0.214867,0.035794,-0.685879,0.191323,-0.021328,-0.742016,0.188754,-0.056534,-0.759297,0.213972,0.039160,-0.665595,0.123432,0.039708,-0.756919,0.121407,0.042491,,,
2943,29.430000,0.021966,-0.065636,-0.009648,-0.997555,-0.712812,0.175662,0.013205,0.000487,-0.666920,0.214844,0.035850,0.950809,-0.685739,0.191091,-0.021311,0.922295,-0.741956,0.188479,-0.056483,0.925022,-0.759103,0.214064,0.039495,0.901139,-0.665714,0.124515,0.039360,0.711874,-0.757441,0.120977,0.042319,0.828724,-0.667106,0.214886,0.035801,-0.685882,0.191364,-0.021349,-0.742042,0.188760,-0.056545,-0.759301,0.213976,0.039164,-0.665597,0.123427,0.039723,-0.756927,0.121397,0.042488,,,
2944,29.440000,0.022011,-0.065662,-0.009594,-0.997553,-0.712807,0.175648,0.013200,0.000486,-0.666909,0.214828,0.035839,0.951141,-0.685733,0.191071,-0.021319,0.925472,-0.741953,0.188462,-0.056487,0.925364,-0.759092,0.214058,0.039488,0.900759,-0.665712,0.124499,0.039358,0.714376,-0.757440,0.120971,0.042321,0.825357,-0.667093,0.214868,0.035785,-0.685871,0.191335,-0.021340,-0.742045,0.188739,-0.056551,-0.759303,0.213974,0.039162,-0.665601,0.123419,0.039713,-0.756912,0.121400,0.042482,,,
2945,29.450000,0.021933,-0.065603,-0.009474,-0.997560,-0.712810,0.175673,0.013196,0.000494,-0.666905,0.214838,0.035846,0.948755,-0.685728,0.191094,-0.021317,0.918025,-0.741944,0.188504,-0.056493,0.927000,-0.759089,0.214090,0.039484,0.902399,-0.665731,0.124509,0.039353,0.710816,-0.757460,0.121003,0.042304,0.826046,-0.667102,0.214870,0.035799,-0.685879,0.191383,-0.021353,-0.742028,0.188775,-0.056564,-0.759271,0.213976,0.039158,-0.665600,0.123419,0.039719,-0.756957,0.121454,0.042472,,,
2946,29.460000,0.022001,-0.065594,-0.009476,-0.997559,-0.712820,0.175666,0.013203,0.000491,-0.666917,0.214835,0.035848,0.948672,-0.685738,0.191083,-0.021313,0.929159,-0.741954,0.188487,-0.056489,0.923872,-0.759100,0.214086,0.039484,0.900121,-0.665742,0.124506,0.039367,0.710883,-0.757470,0.121000,0.042317,0.824885,-0.667109,0.214886,0.035796,-0.685876,0.191330,-0.021327,-0.742045,0.188770,-0.056555,-0.759308,0.213982,0.039159,-0.665600,0.123412,0.039715,-0.756962,0.121454,0.042479,,,
2947,29.470000,0.022030,-0.065594,-0.009522,-0.997558,-0.712817,0.175660,0.013206,0.000489,-0.666917,0.214834,0.035849,0.949559,-0.685737,0.191077,-0.021310,0.926453,-0.741952,0.188474,-0.056486,0.926368,-0.759101,0.214077,0.039486,0.900164,-0.665733,0.124505,0.039373,0.712586,-0.757462,0.120990,0.042324,0.825327,-0.667107,0.214881,0.035799,-0.685878,0.191335,-0.021325,-0.742042,0.188748,-0.056545,-0.759306,0.213981,0.039157,-0.665603,0.123417,0.039719,-0.756948,0.121436,0.042482,,,
2948,29.480000,0.021980,-0.065667,-0.009625,-0.997553,-0.712807,0.175659,0.013197,0.000495,-0.666912,0.214839,0.035838,0.948931,-0.685735,0.191085,-0.021321,0.918008,-0.741955,0.188475,-0.056489,0.924742,-0.759095,0.214064,0.039488,0.899829,-0.665710,0.124511,0.039351,0.715076,-0.757437,0.120977,0.042315,0.827674,-0.667106,0.214886,0.035795,-0.685898,0.191369,-0.021350,-0.742044,0.188756,-0.056552,-0.759252,0.213947,0.039139,-0.665605,0.123436,0.039716,-0.756925,0.121405,0.042488,,,
2949,29.490000,0.021965,-0.065621,-0.009623,-0.997556,-0.712814,0.175663,0.013210,0.000480,-0.666920,0.214843,0.035856,0.948348,-0.685738,0.191090,-0.021305,0.929154,-0.741955,0.188482,-0.056478,0.924231,-0.759104,0.214067,0.039498,0.905069,-0.665719,0.124514,0.039367,0.716712,-0.757447,0.120981,0.042323,0.827008,-0.667114,0.214881,0.035797,-0.685870,0.191341,-0.021323,-0.742046,0.188760,-0.056557,-0.759319,0.214004,0.039192,-0.665599,0.123444,0.039721,-0.756918,0.121398,0.042480,,,
2950,29.500000,0.021944,-0.065647,-0.009603,-0.997555,-0.712811,0.175654,0.013202,0.000490,-0.666915,0.214831,0.035847,0.951512,-0.685737,0.191081,-0.021315,0.922117,-0.741955,0.188477,-0.056485,0.923924,-0.759098,0.214059,0.039494,0.898981,-0.665717,0.124502,0.039354,0.711913,-0.757445,0.120972,0.042314,0.828347,-0.667095,0.214866,0.035786,-0.685875,0.191359,-0.021347,-0.742044,0.188762,-0.056541,-0.759303,0.213970,0.039157,-0.665608,0.123416,0.039724,-0.756925,0.121388,0.042483,,,
2951,29.510000,0.021946,-0.065627,-0.009641,-0.997556,-0.712810,0.175662,0.013198,0.000480,-0.666918,0.214843,0.035845,0.951512,-0.685736,0.191092,-0.021317,0.922117,-0.741953,0.188483,-0.056489,0.923924,-0.759101,0.214064,0.039489,0.898981,-0.665713,0.124514,0.039352,0.711913,-0.757441,0.120977,0.042309,0.828347,-0.667095,0.214886,0.035792,-0.685883,0.191375,-0.021356,-0.742035,0.188760,-0.056556,-0.759288,0.213945,0.039161,-0.665628,0.123470,0.039711,-0.756921,0.121404,0.042482,,,
2952,29.520000,0.021984,-0.065608,-0.009612,-0.997557,-0.712810,0.175655,0.013203,0.000488,-0.666917,0.214835,0.035849,0.952439,-0.685734,0.191081,-0.021312,0.919725,-0.741950,0.188472,-0.056486,0.925891,-0.759100,0.214061,0.039489,0.901073,-0.665717,0.124506,0.039364,0.723369,-0.757445,0.120975,0.042317,0.826466,-0.667112,0.214888,0.035797,-0.685868,0.191327,-0.021331,-0.742040,0.188760,-0.056553,-0.759302,0.213969,0.039162,-0.665599,0.123419,0.039712,-0.756923,0.121408,0.042485,,,
2953,29.530000,0.021921,-0.065678,-0.009640,-0.997553,-0.712810,0.175664,0.013194,0.000492,-0.666915,0.214843,0.035839,0.947691,-0.685739,0.191095,-0.021323,0.929619,-0.741960,0.188488,-0.056490,0.922632,-0.759098,0.214065,0.039491,0.900987,-0.665711,0.124514,0.039341,0.713165,-0.757438,0.120978,0.042307,0.825345,-0.667102,0.214869,0.035785,-0.685881,0.191383,-0.021363,-0.742044,0.188773,-0.056556,-0.759301,0.213976,0.039158,-0.665589,0.123417,0.039714,-0.756924,0.121399,0.042485,,,
2954,29.540000,0.021955,-0.065682,-0.009631,-0.997553,-0.712808,0.175655,0.013199,0.000497,-0.666912,0.214835,0.035840,0.950934,-0.685737,0.191084,-0.021320,0.919132,-0.741958,0.188475,-0.056486,0.924020,-0.759095,0.214059,0.039493,0.899785,-0.665709,0.124506,0.039349,0.708907,-0.757436,0.120972,0.042316,0.827991,-0.667107,0.214880,0.035794,-0.685898,0.191359,-0.021352,-0.742042,0.188763,-0.056553,-0.759266,0.213958,0.039151,-0.665598,0.123416,0.039719,-0.756919,0.121395,0.042489,,,
2955,29.550000,0.021957,-0.065646,-0.009644,-0.997555,-0.712817,0.175661,0.013197,0.000480,-0.666924,0.214842,0.035841,0.948554,-0.685744,0.191090,-0.021320,0.919960,-0.741963,0.188480,-0.056490,0.923240,-0.759107,0.214063,0.039488,0.901039,-0.665719,0.124513,0.039350,0.710768,-0.757446,0.120977,0.042311,0.827542,-0.667100,0.214861,0.035781,-0.685899,0.191380,-0.021354,-0.742042,0.188761,-0.056555,-0.759308,0.213971,0.039154,-0.665620,0.123480,0.039713,-0.756922,0.121383,0.042487,,,
2956,29.560000,0.021910,-0.065706,-0.009628,-0.997552,-0.712811,0.175652,0.013200,0.000495,-0.666914,0.214829,0.035842,0.953197,-0.685742,0.191083,-0.021319,0.917535,-0.741965,0.188479,-0.056483,0.925201,-0.759097,0.214054,0.039500,0.899826,-0.665712,0.124500,0.039343,0.725086,-0.757439,0.120967,0.042314,0.828353,-0.667108,0.214857,0.035776,-0.685886,0.191374,-0.021352,-0.742045,0.188764,-0.056544,-0.759283,0.213944,0.039166,-0.665609,0.123422,0.039717,-0.756921,0.121395,0.042489,,,
2957,29.570000,0.021967,-0.065665,-0.009575,-0.997554,-0.712825,0.175671,0.013207,0.000470,-0.666926,0.214847,0.035849,0.948133,-0.685751,0.191096,-0.021310,0.918356,-0.741971,0.188492,-0.056479,0.924198,-0.759109,0.214080,0.039499,0.900497,-0.665733,0.124518,0.039361,0.713498,-0.757461,0.120994,0.042324,0.826445,-0.667109,0.214867,0.035791,-0.685889,0.191371,-0.021354,-0.742047,0.188758,-0.056554,-0.759334,0.214029,0.039202,-0.665632,0.123481,0.039714,-0.756928,0.121390,0.042489,,,
2958,29.580000,0.021959,-0.065609,-0.009597,-0.997558,-0.712815,0.175653,0.013206,0.000471,-0.666920,0.214831,0.035853,0.951656,-0.685739,0.191080,-0.021309,0.922250,-0.741954,0.188474,-0.056483,0.928267,-0.759104,0.214060,0.039493,0.906023,-0.665724,0.124502,0.039363,0.724912,-0.757452,0.120973,0.042317,0.829084,-0.667101,0.214865,0.035793,-0.685879,0.191340,-0.021331,-0.742038,0.188751,-0.056556,-0.759316,0.213978,0.039180,-0.665631,0.123486,0.039706,-0.756918,0.121384,0.042482,,,
2959,29.590000,0.021973,-0.065641,-0.009511,-0.997556,-0.712817,0.175661,0.013195,0.000495,-0.666914,0.214832,0.035838,0.951726,-0.685739,0.191082,-0.021322,0.925857,-0.741958,0.188485,-0.056493,0.925641,-0.759097,0.214077,0.039484,0.903219,-0.665733,0.124503,0.039352,0.730996,-0.757461,0.120990,0.042311,0.826586,-0.667104,0.214861,0.035781,-0.685892,0.191367,-0.021352,-0.742041,0.188765,-0.056555,-0.759285,0.213947,0.039149,-0.665609,0.123429,0.039720,-0.756954,0.121446,0.042480,,,
2960,29.600000,0.021962,-0.065623,-0.009693,-0.997556,-0.712814,0.175659,0.013199,0.000492,-0.666926,0.214845,0.035845,0.949694,-0.685741,0.191091,-0.021316,0.918801,-0.741958,0.188476,-0.056489,0.925366,-0.759109,0.214057,0.039488,0.898744,-0.665712,0.124517,0.039355,0.714502,-0.757439,0.120971,0.042311,0.824305,-0.667110,0.214883,0.035792,-0.685885,0.191377,-0.021350,-0.742043,0.188753,-0.056557,-0.759306,0.213975,0.039158,-0.665601,0.123409,0.039726,-0.756921,0.121387,0.042482,,,
2961,29.610000,0.021947,-0.065567,-0.009603,-0.997561,-0.712804,0.175647,0.013205,0.000488,-0.666911,0.214825,0.035858,0.951039,-0.685724,0.191075,-0.021307,0.919656,-0.741937,0.188470,-0.056486,0.925447,-0.759095,0.214053,0.039490,0.901768,-0.665713,0.124496,0.039365,0.706561,-0.757442,0.120966,0.042311,0.828470,-0.667107,0.214881,0.035799,-0.685871,0.191318,-0.021321,-0.742021,0.188770,-0.056563,-0.759282,0.213944,0.039161,-0.665606,0.123433,0.039717,-0.756919,0.121394,0.042486,,,
2962,29.620000,0.021905,-0.065659,-0.009544,-0.997556,-0.712807,0.175655,0.013204,0.000487,-0.666905,0.214825,0.035851,0.946847,-0.685731,0.191082,-0.021312,0.928843,-0.741951,0.188487,-0.056481,0.919865,-0.759088,0.214065,0.039500,0.901585,-0.665718,0.124496,0.039352,0.718981,-0.757446,0.120978,0.042314,0.825547,-0.667081,0.214844,0.035809,-0.685876,0.191361,-0.021349,-0.742044,0.188771,-0.056551,-0.759306,0.213982,0.039160,-0.665592,0.123420,0.039715,-0.756924,0.121400,0.042492,,,
2963,29.630000,0.021996,-0.065614,-0.009451,-0.997558,-0.712810,0.175657,0.013199,0.000489,-0.666904,0.214823,0.035843,0.949097,-0.685729,0.191072,-0.021317,0.922929,-0.741946,0.188480,-0.056491,0.924716,-0.759088,0.214079,0.039483,0.899431,-0.665733,0.124494,0.039362,0.718566,-0.757462,0.120992,0.042315,0.827159,-0.667094,0.214866,0.035783,-0.685876,0.191343,-0.021325,-0.742043,0.188758,-0.056554,-0.759267,0.213953,0.039146,-0.665604,0.123435,0.039721,-0.756961,0.121441,0.042474,,,
2964,29.640000,0.021962,-0.065690,-0.009509,-0.997553,-0.712821,0.175679,0.013207,0.000487,-0.666916,0.214849,0.035847,0.950487,-0.685747,0.191100,-0.021312,0.922397,-0.741969,0.188504,-0.056478,0.931078,-0.759099,0.214094,0.039501,0.905434,-0.665735,0.124519,0.039358,0.707073,-0.757463,0.121008,0.042326,0.827117,-0.667104,0.214879,0.035796,-0.685884,0.191376,-0.021349,-0.742047,0.188759,-0.056546,-0.759324,0.214027,0.039205,-0.665594,0.123412,0.039714,-0.756952,0.121448,0.042479,,,
2965,29.650000,0.022017,-0.065545,-0.009650,-0.997560,-0.712812,0.175651,0.013203,0.000486,-0.666924,0.214836,0.035853,0.949644,-0.685732,0.191077,-0.021309,0.925950,-0.741943,0.188461,-0.056491,0.924491,-0.759108,0.214055,0.039481,0.901998,-0.665718,0.124508,0.039373,0.714844,-0.757446,0.120969,0.042315,0.826781,-0.667112,0.214889,0.035801,-0.685885,0.191330,-0.021328,-0.742021,0.188745,-0.056562,-0.759311,0.213971,0.039156,-0.665603,0.123426,0.039716,-0.756924,0.121392,0.042485,,,
2966,29.660000,0.022004,-0.065589,-0.009523,-0.997559,-0.712822,0.175659,0.013201,0.000474,-0.666923,0.214832,0.035847,0.947577,-0.685742,0.191078,-0.021314,0.929181,-0.741957,0.188478,-0.056491,0.925575,-0.759107,0.214075,0.039483,0.901962,-0.665739,0.124503,0.039366,0.731809,-0.757468,0.120988,0.042315,0.825680,-0.667119,0.214869,0.035781,-0.685875,0.191328,-0.021328,-0.742048,0.188756,-0.056545,-0.759307,0.213973,0.039162,-0.665630,0.123492,0.039707,-0.756944,0.121422,0.042469,,,
2967,29.670000,0.021994,-0.065665,-0.009436,-0.997555,-0.712819,0.175687,0.013213,0.000492,-0.666909,0.214852,0.035853,0.949623,-0.685740,0.191102,-0.021305,0.918394,-0.741961,0.188511,-0.056474,0.930278,-0.759092,0.214111,0.039502,0.903073,-0.665741,0.124523,0.039371,0.709318,-0.757469,0.121024,0.042334,0.827818,-0.667096,0.214868,0.035781,-0.685893,0.191388,-0.021346,-0.742007,0.188779,-0.056537,-0.759334,0.214049,0.039206,-0.665604,0.123423,0.039723,-0.756956,0.121450,0.042507,,,
2968,29.680000,0.021919,-0.065658,-0.009680,-0.997554,-0.712810,0.175659,0.013200,0.000492,-0.666919,0.214842,0.035846,0.950024,-0.685739,0.191093,-0.021316,0.921075,-0.741959,0.188482,-0.056486,0.924281,-0.759102,0.214056,0.039495,0.899872,-0.665708,0.124513,0.039348,0.708830,-0.757435,0.120969,0.042310,0.827656,-0.667109,0.214877,0.035795,-0.685883,0.191372,-0.021349,-0.742043,0.188765,-0.056550,-0.759301,0.213966,0.039159,-0.665585,0.123413,0.039711,-0.756922,0.121395,0.042486,,,
